accession_id,alias,title,description,biological_sex,subject_id,phenotype,extra_attributes,submission_accession_id,created_at,edited_at
EGAN00001188055,635609,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""77""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KMS-28PE""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""Pleura""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Multiple Myeloma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337301""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188056,635610,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""60""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KMS-34""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""Pleura""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Multiple Myeloma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337302""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188057,587547,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""49""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KNS-62""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Non-Small Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337303""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188058,636003,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KP-2""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Pancreas""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Pancreas""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337304""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188059,636004,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""75""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KP-3""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Pancreas""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Adenosquamous""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Pancreas""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337305""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188060,587699,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""50""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KP4""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""90% Complete Growth Media; 10% DMSO""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Pancreas""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma In Situ Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Pancreas""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337306""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188061,587464,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KPL-1""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337307""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188062,587465,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""52""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KPL-4""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""\""Effusion, Pleural\""""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337308""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188063,636867,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KU812""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% Heat Inactivated FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Leukemia Acute Myelogenic""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337309""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188064,639205,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KURAMOCHI""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337310""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188065,639191,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""50""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-140""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337311""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188066,639194,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""49""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-150""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337312""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188067,639195,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""53""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-180""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337313""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188068,639196,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""79""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-270""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337314""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188069,639197,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""64""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-30""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337315""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188070,639198,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""59""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-450""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337316""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188071,639199,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""67""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-510""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337317""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188072,639192,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""58""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-520""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337318""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188073,639193,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""77""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""KYSE-70""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Esophagus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Head-Neck""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337319""}]",EGA00001134540,2014-01-23 19:38:07+01,2023-06-15 15:06:32.623901+02
EGAN00001188074,635611,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""L-363""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% Heat Inactivated FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Leukemia""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337320""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188075,636198,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""61""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LCLC-103H""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Large Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337321""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
EGAN00001188076,636859,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""44""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""LCLC-97TM1""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 20% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Large Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337322""}]",EGA00001134540,2014-01-23 19:38:08+01,2023-06-15 15:06:32.623901+02
